ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Comment
1455,Betta_Kurumba-sand-1,maɳalə,sand-A,false,expert,,,,,"Lookalike with Tamil maɳal, Jordan"
1456,Kannada-sand-1,maraɭu,sand-A,false,expert,BurrowEmeneau1961[DED4666],,,,"B&E form: maral, "
1457,Kodava-sand-1,maɳa,sand-A,false,expert,BurrowEmeneau1961[DED4666],,,,"B&E form: maṇa, "
1458,Malayalam-sand-1,maɳal,sand-A,false,expert,Andronov1964;BurrowEmeneau1961[DED4666],,,,"; B&E form maṇal, "
1459,Ollari_Gadba-sand-1,ma:n,sand-A,false,expert,BurrowEmeneau1961[413],,,,"DED4666, "
1460,Parji-sand-1,man,sand-A,false,expert,BurrowEmeneau1961[DED4666],,,,"B&E form: man, "
1461,Tamil-sand-1,maɳal,sand-A,false,expert,Andronov1964;BurrowEmeneau1961[DED4666],,,,"; B&E form maṇal, "
1462,Toda-sand-1,manal,sand-A,false,expert,BurrowEmeneau1961[DED4666],,,,"B&E form er-moḷṇ This form identical to others in the cognate set, "
1463,Yeruva-sand-1,maɳə,sand-A,false,expert,,,,,"Lookalike with Kannada, Jordan"
1464,Gondi-sand-1,uske,sand-B,false,expert,BurrowEmeneau1961[56],,,,"DED575, "
1465,Kannada-sand-2,usubu,sand-B,false,expert,Andronov1964;BurrowEmeneau1961[DED575],,,,"; , "
1466,Kolami-sand-1,usuka,sand-B,false,expert,BurrowEmeneau1961[56],,,,"DED575, "
1467,Koya-sand-1,isike,sand-B,false,expert,,,,,"Lookalike with Telugu isuka, Jordan"
1468,Telugu-sand-1,isuka,sand-B,false,expert,Andronov1964;BurrowEmeneau1961[DED575],,,,"; B&E forms usuka, isuka, isumu, "
1469,Tulu-sand-1,pojja,sand-C,false,expert,,,,,", Jordan"
1470,Badga-sand-1,pakke,sand-D,false,expert,,,,,", Jordan"
1471,Brahui-sand-1,ɾe:k,sand-E,false,expert,,,,,"apparent singleton no entry in DED, Kolipakam"
1472,Kurukh-sand-1,tʃalkuɾu,sand-F,false,expert,,,,,"apparent singleton. no entry in DED, Kolipakam"
1473,Kuwi-sand-1,bali,sand-F,false,expert,,,,,"high quality look alike with malto form - bali. No entry in DED, Kolipakam"
1474,Malto-sand-1,ba:li,sand-G,false,expert,,,,,"high quality look alike with kuwi form - bali, Kolipakam"
1475,Tamil-say-1,tʃollə,say-A,false,expert,Andronov1964;BurrowEmeneau1961[DED2855],,,,"; , "
1476,Tamil-say-2,sollə,say-A,false,expert,BurrowEmeneau1961[DED2855],,,,", "
1477,Malayalam-say-1,paɾajuga,say-B,false,expert,Andronov1964;BurrowEmeneau1961[DED4031],,,,"; , "
1478,Yeruva-say-1,paɾe,say-B,false,expert,,,,,"clear cognate, Dunn"
1479,Kannada-say-1,heɭu,say-C,false,expert,Andronov1964,,,,", "
1480,Telugu-say-1,tʃeppu,say-D,false,expert,Andronov1964;BurrowEmeneau1961[DED1955],,,,"; not included in DED list, but clearly cognate with other DED forms., "
1481,Gondi-say-1,in,say-E,false,expert,BurrowEmeneau1961[84],,,,"DED868, "
1482,Kodava-say-1,annə,say-E,false,expert,,,,,"Looks cognate with some forms in related languages in the DED list, Dunn"
1483,Parji-say-1,en-,say-E,false,expert,Andronov1964;BurrowEmeneau1961[DED868],,,,"; , "
1484,Betta_Kurumba-say-1,pə:ɭ,say-F,false,expert,,,,,"clear cognate with DED4430, Dunn"
1485,Koya-say-1,kella,say-G,false,expert,,,,,"apparent singleton, Dunn"
1486,Badga-say-1,egəʋə,say-H,false,expert,,,,,"apparent singleton, Dunn"
1487,Toda-say-1,a:ʋaɖə,say-I,false,expert,,,,,"apparent singleton, Dunn"
1488,Tulu-say-1,paɳaɾa,say-J,false,expert,,,,,"apparent singleton, Dunn"
1489,Brahui-say-1,pa:ning,say-K,false,expert,BurrowEmeneau1961,,,,"DED3887, "
1490,Kurukh-say-1,bakʰna,say-L,false,expert,BurrowEmeneau1961[502],,,,"DED5514, "
1491,Kota-say-1,paidu,say-M,false,expert,BurrowEmeneau1961[356],,,,"DED4003, "
1492,Malto-say-1,hauɖpo,say-N,false,expert,,,,,"Apparent singleton. No entry in DED, Kolipakam"
1493,Malayalam-see-1,ka:ɳuka,see-A,false,expert,Andronov1964,,,,", "
1494,Tamil-see-1,kāṇ-,see-A,false,expert,Andronov1964,,,,", "
1495,Badga-see-1,no:ɖə,see-B,false,expert,BurrowEmeneau1961[DED3794],,,,", "
1496,Betta_Kurumba-see-1,no:ɖ ~ najɾ,see-B,false,expert,,,,,"clear cognate, Dunn"
1497,Kannada-see-1,no:ɖu,see-B,false,expert,Andronov1964;BurrowEmeneau1961[DED3794],,,,"; , "
1498,Kodava-see-1,no:ʈə,see-B,false,expert,BurrowEmeneau1961[DED3794],,,,", "
1499,Kota-see-1,no:ʈə,see-B,false,expert,BurrowEmeneau1961,,,,"DED3794, "
1500,Toda-see-1,nu:ʈ,see-B,false,expert,BurrowEmeneau1961[DED3794],,,,", "
1501,Yeruva-see-1,no:ku,see-B,false,expert,BurrowEmeneau1961[DED3794],,,,"identical to sister languages, "
1502,Gondi-see-1,huɖa,see-C,false,expert,BurrowEmeneau1961,,,,"DED2735, "
1503,Ollari_Gadba-see-1,tʃu,see-C,false,expert,BurrowEmeneau1961,,,,"DED2735, "
1504,Telugu-see-1,tʃu:ɖu,see-C,false,expert,Andronov1964;BurrowEmeneau1961,,,,"; DED2735, "
1505,Koya-see-1,u:ɖa,see-E,false,expert,,,,,"no evidence this is related to any other terms, Dunn"
1506,Tamil-see-2,pa:ɾə,see-F,false,expert,,,,,"no evidence this is related to any other terms, Dunn"
1507,Tulu-see-1,tuʋa:ɾa,see-G,false,expert,,,,,"no evidence this is related to any other terms, Dunn"
1508,Kurukh-see-1,je:ɾna,see-H,false,expert,BurrowEmeneau1961,,,,"DED786, "
1509,Brahui-see-1,unning,see-I,false,expert,,,,,"No obvious cognate or entry in DED, Kolipakam"
1510,Malto-see-1,ʈunɖpo,see-J,false,expert,,,,,"No obvious cognate or entry in DED, Kolipakam"
1511,Kolami-see-1,ta:na,see-K,false,expert,,,,,"No obvious cognates or entry in DED, Kolipakam"
1512,Badga-seed-1,pittə,seed-A,false,expert,,,,,"similar to sister languages, Dunn"
1513,Betta_Kurumba-seed-1,bissə ~ bitʃtʃə,seed-A,false,expert,,,,,"same as sister languages, Dunn"
1514,Brahui-seed-1,bedʒdʒ,seed-A,false,expert,,,,,"high quality look alike to 5401, Kolipakam"
1515,Gondi-seed-1,"vidʒdʒa""",seed-A,false,expert,BurrowEmeneau1961[490],,,,"DED5401, "
1516,Kannada-seed-1,bede,seed-A,false,expert,Andronov1964;BurrowEmeneau1961[DED5401],,,,"; DED5401: Ka. bittu to put seeds, sow; bittu, bitta, bir̤tu seed; bittige, bittane act of sowing; bede seed, sowing., "
1517,Kannada-seed-2,bi:dʒa,seed-A,false,expert,BurrowEmeneau1961[set 5401],,,,"slightly different forms: bitta, birtu. Some convergence with DED60 Ka. bīya rice when cleaned from the husk, food.?, "
1518,Kolami-seed-1,ʋittanam,seed-A,false,expert,BurrowEmeneau1961[490],,,,"DED5401, "
1519,Kota-seed-1,ʋitu,seed-A,false,expert,BurrowEmeneau1961[490],,,,"DED5401, "
1520,Kurukh-seed-1,bi:,seed-A,false,expert,,,,,"high quality look alike to 5401, Kolipakam"
1521,Malayalam-seed-1,vita,seed-A,false,expert,Andronov1964;BurrowEmeneau1961[DED5401],,,,"; DED5401: Ma. vittu seed, semen; vitekka to sow seed; vita sowing, sowing season, grain sown; vitar seed., "
1522,Parji-seed-1,vittid,seed-A,false,expert,BurrowEmeneau1961[set 5401],,,,"DED5401: Pa. vit- to sow; vittid (pl. vittil) seed, semen. contra Andronov, "
1523,Tamil-seed-1,ʋedə,seed-A,false,expert,Andronov1964;BurrowEmeneau1961[DED5401],,,,"; Form is not listed in DED5401: Ta. vittu (vitti-), viccu (vicci-) to sow, spread, broadcast; vittu seed, semen; viccu seed; vitai (-pp-, -tt-) to sow seed, publish, deliver, throw; n. seed, testicle; vitaippu sowing., "
1524,Telugu-seed-1,ʋittanam,seed-A,false,expert,BurrowEmeneau1961[set 5401],,,,"DED5401: Te. vittu to sow; n. seed, testicle; vittanamu seed, testicle; veda sowing., "
1525,Telugu-seed-2,bi:dʒam,seed-A,false,expert,,,,,"This form appears in some of the sister languages in DED5401; cf also DED60: Te. biyyamu seeds or grains of Oryza sativa without husks, paddy deprived of the husk, rice., Dunn"
1526,Toda-seed-1,pittə,seed-A,false,expert,BurrowEmeneau1961[DED5401],,,,"DED5401: To. pït- (pïty-) to sow; pït seed.; similar to sister languages, Dunn"
1527,Tulu-seed-1,bi:dʒa,seed-A,false,expert,,,,,"same as sister languages, Dunn"
1528,Telugu-seed-3,gindʒa,seed-B,false,expert,BurrowEmeneau1961[DED1523],,,,"DED1523: Te. ginja a seed, a grain., "
1529,Kurukh-seed-2,goʈa,seed-C,false,expert,BurrowEmeneau1961[188],,,,"DED2069, "
1530,Kodava-seed-1,kuɾu,seed-D,false,expert,BurrowEmeneau1961[set 1781],,,,"set 1781: Koḍ. kuru seed (esp. of jackfruit);, "
1531,Yeruva-seed-1,kuɾu,seed-D,false,expert,,,,,"High quality look-alike, Verkerk"
1532,Gondi-seed-2,peɖe,seed-F,false,expert,BurrowEmeneau1961[368],,,,"DED4153, "
1533,Koya-seed-1,pe:ɳɖku,seed-F,false,expert,,,,,"Seems unrelated to any of the other forms, Verkerk"
1534,Malayalam-seed-2,paɾippə,seed-G,false,expert,,,,,"Seems unrelated to any of the other forms, Verkerk"
1535,Tamil-sit-1,ukka:ɾə,sit-A,false,expert,Andronov1964,,,,", "
1536,Malayalam-sit-1,iɾikkuga,sit-B,false,expert,Andronov1964;BurrowEmeneau1961[DED480],,,,"; , "
1537,Toda-sit-1,eɾakkaɾ,sit-B,false,expert,BurrowEmeneau1961[DED480],,,,"reasonable lookalike, "
1538,Yeruva-sit-1,iɾaiku,sit-B,false,expert,,,,,"reasonable lookalike, Dunn"
1539,Badga-sit-1,kuɭəʋə,sit-C,false,expert,,,,,"lookalike, Dunn"
1540,Kannada-sit-1,kuɭitiko,sit-C,false,expert,Andronov1964;BurrowEmeneau1961[DED1835],,,,"; not the exact DED form, but close, "
1541,Tulu-sit-1,kullaɾa,sit-C,false,expert,,,,,"lookalike, Dunn"
1542,Betta_Kurumba-sit-1,ku:ɾsu,sit-D,false,expert,,,,,"Reasonable lookalike to DED1900, Dunn"
1543,Telugu-sit-1,ku:ɾtʃo,sit-D,false,expert,BurrowEmeneau1961,,,,"DED1900, "
1544,Kurukh-sit-1,okʰna,sit-E,false,expert,BurrowEmeneau1961,,,,"DED930, "
1545,Malto-sit-1,hokpo,sit-E,false,expert,BurrowEmeneau1961[90],,,,"Set 930, "
1546,Betta_Kurumba-sit-2,ku:tnu i:ɾ,sit-F,false,expert,BurrowEmeneau1961[DED1728],,,,"reasonable lookalike for first part of apparent compound verb, "
1547,Kannada-sit-2,ku:tuko,sit-F,false,expert,BurrowEmeneau1961[DED1728],,,,"not identical, but the ku:t part is present in some forms, "
1548,Koya-sit-1,kudda:,sit-F,false,expert,BurrowEmeneau1961[DED1728],,,,"; reasonable lookalike, Dunn"
1549,Kodava-sit-1,aɭe,sit-G,false,expert,,,,,"apparent singleton, Dunn"
1550,Gondi-sit-1,udda,sit-H,false,expert,BurrowEmeneau1961[71],,,,"DED725, "
1551,Kolami-sit-1,udə,sit-H,false,expert,BurrowEmeneau1961[71],,,,"DED725, "
1552,Ollari_Gadba-sit-1,undu,sit-H,false,expert,BurrowEmeneau1961[71],,,,"DED725, "
1553,Brahui-sit-1,tu:ling,sit-I,false,expert,BurrowEmeneau1961[287],,,,"DED3291, "
1554,Brahui-sit-2,zunɖing,sit-J,false,expert,,,,,"apparent singleton, Kolipakam"
1555,Badga-skin-1,to:lə,skin-A,false,expert,,,,,"same form as a closely related language, Kolipakam"
1556,Betta_Kurumba-skin-1,to:lə,skin-A,false,expert,,,,,"High quality look alike to set - 3559, Kolipakam"
1557,Gondi-skin-1,to:l,skin-A,false,expert,BurrowEmeneau1961[313],,,,"DED3559, "
1558,Kannada-skin-1,togalu,skin-A,false,expert,Andronov1964;BurrowEmeneau1961[312],,,,"; set - 3559, "
1559,Kodava-skin-1,to:lə,skin-A,false,expert,BurrowEmeneau1961[313],,,,"set - 3559, "
1560,Kolami-skin-1,to:l,skin-A,false,expert,BurrowEmeneau1961[313],,,,"DED3559, "
1561,Kota-skin-1,to:lu,skin-A,false,expert,BurrowEmeneau1961[313],,,,"3559, "
1562,Koya-skin-1,to:l,skin-A,false,expert,,,,,"same form as a closely related language, Kolipakam"
1563,Malayalam-skin-1,toli,skin-A,false,expert,BurrowEmeneau1961[313],,,,"set - 3559, "
1564,Ollari_Gadba-skin-1,tal,skin-A,false,expert,BurrowEmeneau1961[313],,,,"DED3559, "
1565,Parji-skin-1,tōl,skin-A,false,expert,BurrowEmeneau1961[312],,,,"set - 3559, "
1566,Tamil-skin-1,to:lə,skin-A,false,expert,Andronov1964;BurrowEmeneau1961[312],,,,"; set - 3559, "
1567,Telugu-skin-1,to:lu,skin-A,false,expert,Andronov1964;BurrowEmeneau1961[312],,,,"; DED3559, "
1568,Toda-skin-1,tu:ɾs,skin-A,false,expert,BurrowEmeneau1961[312],,,,"set - 3559, "
1569,Yeruva-skin-1,to:lu,skin-A,false,expert,,,,,"Same form as similar language, Kolipakam"
1570,Kannada-skin-2,tʃaɾma,skin-B,false,expert,Buck1949,,,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"", "
1571,Malayalam-skin-2,tʃeɾmam,skin-B,false,expert,Buck1949,,,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"", "
1572,Telugu-skin-2,tʃaɾmamu,skin-B,false,expert,Buck1949,,,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"", "
1573,Tulu-skin-1,tʃeɾma,skin-B,false,expert,Buck1949,,,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"", "
1574,Brahui-skin-1,sil,skin-C,false,expert,BurrowEmeneau1961[224],,,,"DED2585, "
1575,Malto-skin-1,tʃa:na,skin-D,false,expert,,,,,"No obvious cognate or entry in DED, Kolipakam"
1576,Kurukh-skin-1,tʃapʈa,skin-E,false,expert,,,,,"No obvious cognate or entry in DED, Kolipakam"
1577,Badga-sleep-1,oɾəgədə,sleep-A,false,expert,,,,,"reasonable lookalike, Dunn"
1578,Betta_Kurumba-sleep-1,aɾgu ~ eɾgu,sleep-A,false,expert,,,,,"clear cognate, Dunn"
1579,Kodava-sleep-1,oɾa,sleep-A,false,expert,BurrowEmeneau1961[DED707],,,,", "
1580,Kota-sleep-1,oɾəgə,sleep-A,false,expert,Buck1949[69],,,,"DED707, "
1581,Malayalam-sleep-1,uɾanguga,sleep-A,false,expert,Andronov1964;BurrowEmeneau1961[DED707],,,,"; , "
1582,Tamil-sleep-1,uṟaṅku-,sleep-A,false,expert,Andronov1964;BurrowEmeneau1961[DED707],,,,"; , "
1583,Toda-sleep-1,oɾkʰə,sleep-A,false,expert,,,,,"Reasonable quality lookalike, Dunn"
1584,Yeruva-sleep-1,oɾa,sleep-A,false,expert,,,,,"Identical to close sister language, Dunn"
1585,Kannada-sleep-1,malagu-,sleep-B,false,expert,Andronov1964;BurrowEmeneau1961[DED4735],,,,"; , "
1586,Kannada-sleep-2,nidriso,sleep-C,false,expert,,,,,"This looks cognate with /lexeme/820/, classified by Andronov as a loanword, Dunn"
1587,Telugu-sleep-1,nidɾapoʋu,sleep-C,false,expert,Andronov1964,,,,", "
1588,Gondi-sleep-1,mi:ɳɖa,sleep-D,false,expert,BurrowEmeneau1961,,,,"DED4652, "
1589,Parji-sleep-1,maḍ-,sleep-D,false,expert,Andronov1964,,,,", "
1590,Kurukh-sleep-1,khandaɾna,sleep-E,false,expert,Buck1949[131],,,,"DED1407, "
1591,Malto-sleep-1,andaɾpo ko:ɖa,sleep-E,false,expert,BurrowEmeneau1961[DED1407],,,,", "
1592,Tamil-sleep-2,tu:ngə,sleep-F,false,expert,,,,,"This might be a reflex of DED3276 or DED3291, Dunn"
1593,Koya-sleep-1,undʒaʈam,sleep-G,false,expert,,,,,"Apparent singleton, Dunn"
1594,Tulu-sleep-1,dʒippaɾa,sleep-H,false,expert,,,,,"Apparent singleton, Dunn"
1595,Kolami-sleep-1,i:mangsati,sleep-I,false,expert,BurrowEmeneau1961,,,,"DED4735, "
1596,Brahui-sleep-1,xatʃing,sleep-J,false,expert,,,,,"No obvious cognates or entry in DED, Kolipakam"
1597,Malto-sleep-2,anəa,sleep-K,false,expert,,,,,"No obvious cognates or entry in DED, Kolipakam"
1598,Kodava-small-1,tʃeɾijadə,small-A,false,expert,,,,,"based on Andrnov's coding that Malayalam form is DED1594; this is a look-alike with the Kodava and Malayalam form, Verkerk"
1599,Malayalam-small-1,tʃeɾija,small-A,false,expert,Andronov1964;BurrowEmeneau1961[DED1594],,,,"; DED1594; ""Ma. ciṟṟu, ceṟṟu small; ciṟṟāḷ boy labourer; ceṟu small, little, young, mean; ceṟukuka to shrink; ceṟukkan lad, servant, bridegroom; ceṟukki girl; ceṟuppam, ceṟuma childhood; ceṟuman child, slave, Pulayan; ceṟumi girl, slave girl, Pulachi."", "
1600,Tamil-small-1,ciṟiya,small-A,false,expert,Andronov1964;BurrowEmeneau1961[DED1594],,,,"; DED1594: Ta. ciṟu (cīṟ before vowel), ciṟṟu small; ciṟu (-pp-, -tt-), ciṟuku (ciṟuki-) to be small, short, stunted in growth, shrink, diminish, be impoverished, sink low; ciṟukku (ciṟukki-) to reduce in size or quantity, lessen; ciṟuka sparingly, a little; ciṟukkaṉ boy; ciṟukki girl, wench, maidservant; ciṟumai smallness, insignificance, youth, diminution, poverty, scarcity, baseness; ciṟuval little child, childhood; ciṟuvaṉ boy, son, low person; ciṟuvi daughter; ciṟuvōr little boys, children; ciṟāmpu (ciṟāmpi-) to shrink, look small, grow lean; ciṟār children; ciṟicu that which is small, young boy or girl; ciṟitu that which is small; ciṟiya small, young, base; ciṟiyaṉ insignificant person, boy; ciṟṟāḷ boy, servant, boy or girl cooly., "
1601,Yeruva-small-1,tʃeɾija,small-A,false,expert,,,,,"Is not in DED1594; based on Andrnov's coding that Malayalam form is DED1594, Verkerk"
1602,Kannada-small-1,tʃikkadu,small-B,false,expert,Andronov1964;BurrowEmeneau1961[DED4295],,,,"; DED4295; ""Ka. cikka, ciga little, small, young;"", "
1603,Brahui-small-1,tʃunak,small-C,false,expert,BurrowEmeneau1961[255],,,,"DED2594, "
1604,Gondi-small-1,tʃinna,small-C,false,expert,BurrowEmeneau1961[255],,,,", "
1605,Kolami-small-1,sinna,small-C,false,expert,BurrowEmeneau1961[255],,,,", "
1606,Koya-small-1,tʃinnad,small-C,false,expert,,,,,"high quality look-alike, Verkerk"
1607,Kurukh-small-1,sanni,small-C,false,expert,,,,,"high quality look alike, Kolipakam"
1608,Parji-small-1,cin,small-C,false,expert,Andronov1964;BurrowEmeneau1961[DED2594],,,,"; DED2594; ""Pa. cin little (in a text; cin cin dīṛa ney just a little castor oil); cind, (NE) cinḍ son. Ga. (Oll.) sini vande little finger; sinḍ son; (S) cinḍu, sinḍu (pl. cinḍīl, sinḍīl) id.; (S.2) cin makil children. Go. (Mu.) cini anḍki little finger (Voc. 1315). "", "
1609,Tamil-small-2,tʃinna,small-C,false,expert,BurrowEmeneau1961[DED2594],,,,"DED2594; ""2594 Ta. ciṉṉa small, little, inferior, mean, low, young; ciṉṉam smallness, minuteness, anything small; ciṉṉi small child, little thing, a small measure. "", "
1610,Telugu-small-1,tʃinna,small-C,false,expert,BurrowEmeneau1961[DED2594],,,,"DED2594; ""Te. cinna small, little, young, younger, petty, mean, trifling, trivial; cinnãdanamu smallness, childhood, youth; cinnadi girl, lass; cinnavã̄ḍu boy, young man, one who is younger; cinni small, little, pretty. "", "
1611,Tulu-small-1,kiɲa,small-C,false,expert,,,,,"look-alike, Tuli is not mentioned in DED2594, Verkerk"
1612,Badga-small-1,kunnadə,small-D,false,expert,,,,,", Verkerk"
1613,Badga-small-2,kiʈʈi:ʈ,small-E,false,expert,,,,,", Verkerk"
1614,Betta_Kurumba-small-1,kiɾi,small-F,false,expert,,,,,"dubious lookalike, Dunn"
1615,Toda-small-1,ke:ɾu:ɖə,small-F,false,expert,,,,,"Form not recovered in search DED, Verkerk"
1616,Malto-small-1,ɾikʋa:di,small-G,false,expert,,,,,"No obvious cognates or entry in DED, Kolipakam"
1617,Malto-small-2,saɾʋe,small-H,false,expert,,,,,"no obvious cognate or entry in DED, Kolipakam"
1618,Kota-small-1,guntə,small-I,false,expert,,,,,"no obvious look alike or entry in DED, Kolipakam"
1619,Ollari_Gadba-small-1,kande:k,small-J,false,expert,BurrowEmeneau1961[109],,,,"DED1151, "
1620,Badga-smoke-1,hoge,smoke-A,false,expert,,,,,"Identical to Kannada: hoge, Jordan"
1621,Betta_Kurumba-smoke-1,pəggi,smoke-A,false,expert,,,,,"Lookalike with DED4240, Jordan"
1622,Gondi-smoke-1,poja,smoke-A,false,expert,BurrowEmeneau1961[376],,,,"DED4240, "
1623,Kannada-smoke-1,hoge,smoke-A,false,expert,Andronov1964,,,,", "
1624,Kodava-smoke-1,poge,smoke-A,false,expert,BurrowEmeneau1961[DED4240],,,,", "
1625,Kolami-smoke-1,pog,smoke-A,false,expert,BurrowEmeneau1961[376],,,,"DED4240, "
1626,Kota-smoke-1,pegu,smoke-A,false,expert,BurrowEmeneau1961[376],,,,"DED4240, "
1627,Malayalam-smoke-1,puka,smoke-A,false,expert,Andronov1964;BurrowEmeneau1961[DED4240],,,,"; , "
1628,Ollari_Gadba-smoke-1,poa:g,smoke-A,false,expert,BurrowEmeneau1961[376],,,,"DED4240, "
1629,Tamil-smoke-1,pukai,smoke-A,false,expert,Andronov1964;BurrowEmeneau1961[DED4240],,,,"; , "
1630,Tamil-smoke-2,pugai,smoke-A,false,expert,BurrowEmeneau1961[DED4240],,,,", "
1631,Telugu-smoke-1,poga,smoke-A,false,expert,Andronov1964,,,,", "
1632,Toda-smoke-1,pukuɖti,smoke-A,false,expert,BurrowEmeneau1961[DED4240],,,,"B&E form is ""pax"": close but it's not clear whether this is the same word., "
1633,Tulu-smoke-1,poga,smoke-A,false,expert,BurrowEmeneau1961[DED4240],,,,"B&E form: pogè, "
1634,Yeruva-smoke-1,poge,smoke-A,false,expert,,,,,"Identical to Kodava poge DED4240, Jordan"
1635,Koya-smoke-1,kumpo:ɖ,smoke-B,false,expert,BurrowEmeneau1961[DED1752],,,,", "
1636,Brahui-smoke-1,mo:ʃ,smoke-C,false,expert,BurrowEmeneau1961[464],,,,"DED5131, "
1637,Kurukh-smoke-1,mosaga,smoke-C,false,expert,BurrowEmeneau1961[464],,,,"DED5131, "
1638,Malto-smoke-1,mo:ha,smoke-C,false,expert,BurrowEmeneau1961,,,,"Set 5131, "
1639,Badga-stand-1,nippə,stand-A,false,expert,,,,,"Lookalike with e.g. Koḍ. nill- (nipp-, nind-) to stand, Dunn"
1640,Gondi-stand-1,nil,stand-A,false,expert,BurrowEmeneau1961[325],,,,"DED3675, "
1641,Kannada-stand-1,nintiko,stand-A,false,expert,Andronov1964;BurrowEmeneau1961[DED3675],,,,"; , "
1642,Kodava-stand-1,nində,stand-A,false,expert,BurrowEmeneau1961[DED3675],,,,", "
1643,Kolami-stand-1,ni:ma:n,stand-A,false,expert,BurrowEmeneau1961[325],,,,"DED3675, "
1644,Kota-stand-1,ninnatukə,stand-A,false,expert,BurrowEmeneau1961[325],,,,"DED3675, "
1645,Koya-stand-1,nilla,stand-A,false,expert,BurrowEmeneau1961[DED3675],,,,", "
1646,Koya-stand-2,nilliman,stand-A,false,expert,BurrowEmeneau1961[DED3675],,,,", "
1647,Kurukh-stand-1,idʒdʒna,stand-A,false,expert,BurrowEmeneau1961[325],,,,"DED3675, "
1648,Malayalam-stand-1,nilkuga,stand-A,false,expert,Andronov1964,,,,", "
1649,Malto-stand-1,hilpo,stand-A,false,expert,BurrowEmeneau1961[475],,,,"set 3675, "
1650,Parji-stand-1,nilp-,stand-A,false,expert,BurrowEmeneau1961[DED3675],,,,", "
